Frequency,Depth,Pitch,Speed,Behavioral State,Normalized Depth %,Individual,Species,Species_Num,Length,Efficiency,Thrust Power,Drag Coefficient,Reynolds Number 
0.52632,7.0517,-3.2224,2.9651,,,164,Minke,1,7.06,0.9145,3222.6,0.010006,2.0051E+07
0.52632,3.6722,-33.726,2.6265,,,164,Minke,1,7.06,0.89541,3130.3,0.013983,1.7762E+07
0.5,6.5798,-27.357,2.9124,,,164,Minke,1,7.06,0.92196,2712.2,0.008886,1.9695E+07
0.625,9.32,-19.924,3.3101,,,164,Minke,1,7.06,0.90387,5378.1,0.012002,2.2385E+07
0.45455,50.766,12.861,2.7664,,,164,Minke,1,7.06,0.92967,2016.8,0.0077103,1.8708E+07
0.47619,4.2427,-44.498,2.6824,,,164,Minke,1,7.06,0.9145,2386.5,0.010008,1.814E+07
0.47619,8.1233,-40.175,2.8419,,,164,Minke,1,7.06,0.92481,2365.2,0.0083411,1.9218E+07
0.625,11.765,-38.866,3.0688,,,164,Minke,1,7.06,0.89261,5208.9,0.014588,2.0753E+07
0.5,38.171,-35.796,3.0965,,,164,Minke,1,7.06,0.93234,2680.7,0.0073078,2.094E+07
0.43478,42.716,-28.508,3.3635,,,164,Minke,1,7.06,0.95182,1947.3,0.0041422,2.2745E+07
0.52632,46.939,-27.476,3.5523,,,164,Minke,1,7.06,0.94964,2902.5,0.0052408,2.4022E+07
0.52632,51.35,15.117,2.6069,,,164,Minke,1,7.06,0.89286,3144.5,0.014366,1.7629E+07
0.5,51.028,18.05,2.8405,,,164,Minke,1,7.06,0.9169,2738.3,0.0096712,1.9208E+07
0.5,48.835,20.725,3.0926,,,164,Minke,1,7.06,0.93231,2676.4,0.007324,2.0913E+07
0.58824,46.708,23.582,3.2298,,,164,Minke,1,7.06,0.91156,4441.9,0.010671,2.1841E+07
0.58824,35.817,22.258,3.0701,,,164,Minke,1,7.06,0.90351,4403.1,0.012315,2.0762E+07
0.625,34.032,34.724,2.6919,,,164,Minke,1,7.06,0.87135,4829.9,0.02004,1.8204E+07
0.76923,31.978,34.729,2.9214,,,164,Minke,1,7.06,0.85069,8211.3,0.026656,1.9756E+07
0.37037,26.986,-54.411,3.0033,,,164,Minke,1,7.06,0.95251,1279.5,0.0038229,2.031E+07
0.45455,45.006,16.461,2.9546,,,164,Minke,1,7.06,0.94222,1937.8,0.0060806,1.9981E+07
0.55556,41.938,-17.92,2.8375,,,164,Minke,1,7.06,0.89842,3736.5,0.013238,1.9188E+07
0.3125,41.454,-14.75,2.62,,,164,Minke,1,7.06,0.95297,802.77,0.003613,1.7717E+07
0.58824,25.771,17.874,2.9727,,,164,Minke,1,7.06,0.89814,4377.4,0.013487,2.0103E+07
0.66667,4.493,-11.945,3.5576,,,164,Minke,1,7.06,0.90639,6474.9,0.011639,2.4058E+07
0.66667,3.1771,-28.947,2.8626,,,164,Minke,1,7.06,0.87123,5839.5,0.020148,1.9359E+07
0.52632,29.48,27.975,2.7084,,,164,Minke,1,7.06,0.90088,3153.1,0.012846,1.8315E+07
0.5,27.254,24.292,3.011,,,164,Minke,1,7.06,0.92724,2708.8,0.0080316,2.0362E+07
0.58824,7.044,-5.0257,2.9781,,,164,Minke,1,7.06,0.89819,4387.3,0.013444,2.0139E+07
0.58824,5.333,-9.1989,3.0719,,,164,Minke,1,7.06,0.90352,4406.1,0.012303,2.0773E+07
0.58824,6.5164,1.2757,3.289,,,164,Minke,1,7.06,0.91433,4457.1,0.010139,2.2242E+07
0.41667,30.559,-39.495,2.9575,,,164,Minke,1,7.06,0.95048,1534.9,0.0048026,2E+07
0.45455,5.4776,-37.857,2.5202,,,164,Minke,1,7.06,0.91179,2074.4,0.01049,1.7043E+07
0.28571,8.3687,-52.611,1.7565,,,164,Minke,1,7.06,0.92987,507.22,0.0075755,1.1878E+07
0.5,29.39,42.894,2.594,,,164,Minke,1,7.06,0.90109,2730.8,0.012663,1.7542E+07
0.66667,26.34,43.552,2.8948,,,164,Minke,1,7.06,0.87166,5921.2,0.019757,1.9576E+07
0.47619,14.992,0.201,2.9177,,,164,Minke,1,7.06,0.9298,2338.4,0.0076201,1.9731E+07
0.30303,5.0454,-32.631,2.2677,,,164,Minke,1,7.06,0.95132,631.72,0.0043845,1.5335E+07
0.625,8.1004,-31.924,2.2642,,,164,Minke,1,7.06,0.84319,4234,0.029524,1.5311E+07
0.66667,23.278,39.802,2.7469,,,164,Minke,1,7.06,0.86453,5673.3,0.022154,1.8576E+07
0.58824,2.7308,-7.7765,3.2027,,,164,Minke,1,7.06,0.90903,4477.6,0.011032,2.1658E+07
0.66667,3.6775,-0.92329,3.4733,,,164,Minke,1,7.06,0.9012,6507,0.012569,2.3488E+07
0.71429,26.7,25.499,2.7091,,,164,Minke,1,7.06,0.85062,6563.4,0.026719,1.832E+07
0.66667,25.246,28.949,2.8712,,,164,Minke,1,7.06,0.87134,5861.2,0.020043,1.9416E+07
0.52632,4.0089,0.73194,2.6965,,,164,Minke,1,7.06,0.8985,3189.2,0.013166,1.8235E+07
0.58824,4.3473,2.1283,2.947,,,164,Minke,1,7.06,0.89551,4391.4,0.013887,1.9929E+07
0.71429,1.9345,6.9561,2.7307,,,164,Minke,1,7.06,0.85101,6629,0.02635,1.8466E+07
0.37037,21.096,-11.608,2.8288,,,164,Minke,1,7.06,0.95163,1184,0.0042339,1.9129E+07
0.55556,25.855,15.172,3.1473,,,164,Minke,1,7.06,0.91684,3743.4,0.0097183,2.1284E+07
0.71429,9.0773,27.094,2.8841,,,164,Minke,1,7.06,0.86107,6877.9,0.023205,1.9504E+07
0.58824,6.442,-25.035,2.8232,,,164,Minke,1,7.06,0.88959,4278.6,0.01539,1.9092E+07
0.43478,8.7375,11.228,2.5798,,,164,Minke,1,7.06,0.92469,1787.3,0.0084261,1.7445E+07
0.71429,7.7406,13.758,2.8864,,,164,Minke,1,7.06,0.86111,6884.9,0.023172,1.9519E+07
0.45455,6.0148,20.655,3.2067,,,164,Minke,1,7.06,0.95038,1977.3,0.0048537,2.1685E+07
0.34483,8.1409,-2.6725,2.1372,,,164,Minke,1,7.06,0.93235,880.17,0.0072979,1.4453E+07
0.37037,8.9823,-28.925,2.3541,,,164,Minke,1,7.06,0.93729,1072.8,0.0066564,1.5919E+07
0.58824,15.771,9.771,2.6621,,,164,Minke,1,7.06,0.87803,4182.3,0.017943,1.8002E+07
0.55556,14.978,18.041,2.8097,,,164,Minke,1,7.06,0.89816,3691.1,0.013469,1.9E+07
0.27027,25.275,26.386,2.5488,,,164,Minke,1,7.06,0.9545,606.83,0.0029662,1.7236E+07
0.35714,22.868,33.396,2.4668,,,164,Minke,1,7.06,0.95003,933.73,0.0050349,1.6682E+07
0.66667,20.505,36.14,2.8576,,,164,Minke,1,7.06,0.87116,5826.7,0.020211,1.9324E+07
0.5,2.7304,-2.098,2.4696,,,164,Minke,1,7.06,0.89278,2686.6,0.014437,1.6701E+07
0.38462,5.3008,-3.5815,2.2882,,,164,Minke,1,7.06,0.92474,1241.4,0.0083867,1.5474E+07
0.4,4.3674,5.9292,2.2261,,,164,Minke,1,7.06,0.91422,1393.3,0.010223,1.5054E+07
0.41667,5.0654,1.6642,2.1652,,,164,Minke,1,7.06,0.90113,1583.6,0.012627,1.4642E+07
0.58824,5.103,9.5926,2.547,,,164,Minke,1,7.06,0.87155,4053.3,0.019855,1.7224E+07
0.47619,4.6492,2.9648,2.4842,,,164,Minke,1,7.06,0.9035,2334.5,0.012325,1.6799E+07
0.38462,3.1163,-5.7727,2.1078,,,164,Minke,1,7.06,0.91151,1238.7,0.010706,1.4254E+07
0.55556,3.5034,2.5403,2.4579,,,164,Minke,1,7.06,0.87486,3466.9,0.018897,1.6622E+07
0.28571,7.5962,-10.371,1.8899,,,164,Minke,1,7.06,0.94484,479.11,0.0057449,1.278E+07
0.38462,8.7377,6.8,2.1917,,,164,Minke,1,7.06,0.91697,1251.2,0.009619,1.4821E+07
0.52632,6.6129,21.684,2.8577,,,164,Minke,1,7.06,0.90897,3196.4,0.011085,1.9325E+07
0.43478,5.5401,-11.186,2.6512,,,164,Minke,1,7.06,0.92971,1769.2,0.0076846,1.7928E+07
0.52632,2.6119,16.525,2.4907,,,164,Minke,1,7.06,0.88679,3050.9,0.015981,1.6843E+07
0.47619,2.9743,4.1494,2.6788,,,164,Minke,1,7.06,0.91447,2382.5,0.010032,1.8115E+07
0.58824,2.3387,-8.1551,2.2414,,,164,Minke,1,7.06,0.85085,3687.2,0.026502,1.5158E+07
0.58824,2.9023,-3.5652,2.6547,,,164,Minke,1,7.06,0.87793,4167.8,0.018031,1.7952E+07
0.32258,8.4378,1.9477,2.4517,,,164,Minke,1,7.06,0.95155,777.35,0.0042697,1.6579E+07
0.22222,3.8533,-0.88148,2.2984,,,164,Minke,1,7.06,0.95559,382.03,0.0025468,1.5543E+07
0.625,4.4532,-1.9261,2.6375,,,164,Minke,1,7.06,0.868,4762.3,0.02101,1.7836E+07
0.58824,4.6764,6.848,2.8655,,,164,Minke,1,7.06,0.89004,4358.2,0.014992,1.9378E+07
0.2381,10.346,9.2313,2.2173,,,164,Minke,1,7.06,0.95435,407.95,0.0030291,1.4994E+07
0.45455,9.3549,13.365,2.3683,,,164,Minke,1,7.06,0.9012,2062.6,0.012568,1.6016E+07
0.4,11.46,-3.9955,2.4037,,,164,Minke,1,7.06,0.9272,1383.3,0.0080615,1.6255E+07
0.41667,11.058,17.04,2.7797,,,164,Minke,1,7.06,0.94713,1460.6,0.0055044,1.8798E+07
0.43478,3.2884,-21.976,1.9467,,,164,Minke,1,7.06,0.87765,1666.5,0.018284,1.3164E+07
0.30303,23.981,-23.282,1.7504,,,164,Minke,1,7.06,0.91953,610,0.0092063,1.1837E+07
0.30303,2.7967,0.98398,2.1802,,,164,Minke,1,7.06,0.9507,600.72,0.0046916,1.4744E+07
0.47619,2.5269,12.86,2.5219,,,164,Minke,1,7.06,0.90387,2378.6,0.012002,1.7055E+07
0.52632,2.2628,5.2046,2.6398,,,164,Minke,1,7.06,0.89554,3149.9,0.013859,1.7852E+07
0.52632,2.0817,12.06,2.7076,,,164,Minke,1,7.06,0.90087,3152,0.012853,1.831E+07
0.38462,2.6685,9.3889,2.6408,,,164,Minke,1,7.06,0.94993,1157.5,0.005087,1.7858E+07
0.34483,4.2931,-15.224,1.9977,,,164,Minke,1,7.06,0.91959,902.11,0.0091591,1.3509E+07
0.29412,6.2801,-10.249,2.2766,,,164,Minke,1,7.06,0.95183,603.28,0.004138,1.5396E+07
0.5,7.5165,8.3497,2.7378,,,164,Minke,1,7.06,0.91149,2718.6,0.010722,1.8514E+07
0.47619,9.4989,-0.69907,2.4042,,,164,Minke,1,7.06,0.89812,2319.6,0.01351,1.6258E+07
0.52632,3.2199,-25.25,2.4492,,,164,Minke,1,7.06,0.88386,3026.4,0.016672,1.6563E+07
0.52632,5.1104,-9.3531,2.6606,,,164,Minke,1,7.06,0.89815,3136.7,0.01348,1.7992E+07
0.55556,7.2467,14.713,2.6881,,,164,Minke,1,7.06,0.88984,3640.8,0.015172,1.8178E+07
0.41667,5.0103,-15.3,2.1996,,,164,Minke,1,7.06,0.90379,1587.1,0.012071,1.4875E+07
0.27027,3.0033,-8.4872,2.3645,,,164,Minke,1,7.06,0.95355,549.23,0.0033627,1.599E+07
0.35714,4.8022,-5.3358,2.5637,,,164,Minke,1,7.06,0.95066,980.55,0.0047103,1.7337E+07
0.34483,7.1913,-20.302,2.3717,,,164,Minke,1,7.06,0.94996,835.97,0.0050717,1.6039E+07
0.41667,6.3016,4.9201,2.1646,,,164,Minke,1,7.06,0.90113,1583,0.012633,1.4638E+07
0.52632,6.4464,12.092,2.5527,,,164,Minke,1,7.06,0.88991,3104.8,0.015108,1.7262E+07
0.45455,6.9364,16.225,2.6225,,,164,Minke,1,7.06,0.9195,2055.7,0.0092253,1.7734E+07
0.5,5.8502,-0.85651,2.6457,,,164,Minke,1,7.06,0.90385,2750.6,0.012021,1.7892E+07
0.58824,6.4837,6.8764,2.8464,,,164,Minke,1,7.06,0.88984,4322.3,0.015169,1.9249E+07
0.4,7.0753,-9.6604,2.3281,,,164,Minke,1,7.06,0.92194,1387.3,0.0088983,1.5744E+07
0.47619,5.2824,6.136,2.6858,,,164,Minke,1,7.06,0.91453,2390.3,0.0099855,1.8163E+07
0.28571,7.6034,-0.65101,2.2964,,,164,Minke,1,7.06,0.95238,580.67,0.0038808,1.553E+07
0.47619,7.3997,9.4247,2.5571,,,164,Minke,1,7.06,0.90654,2378.1,0.011512,1.7292E+07
0.3125,8.1228,-7.6638,2.438,,,164,Minke,1,7.06,0.95195,730.98,0.004083,1.6487E+07
0.52632,8.9863,9.9451,2.7213,,,164,Minke,1,7.06,0.901,3171.7,0.012739,1.8402E+07
0.47619,10.182,3.14,2.2542,,,164,Minke,1,7.06,0.8868,2260.4,0.015973,1.5244E+07
0.45455,9.639,25.467,2.3293,,,164,Minke,1,7.06,0.89851,2054.9,0.013161,1.5751E+07
0.28571,6.5556,-9.1803,2.5689,,,164,Minke,1,7.06,0.95391,672.77,0.003212,1.7372E+07
0.45455,9.1798,8.479,2.4023,,,164,Minke,1,7.06,0.90382,2063.5,0.012046,1.6246E+07
0.3125,5.3791,-17.056,2.0311,,,164,Minke,1,7.06,0.94222,629.58,0.006082,1.3735E+07
0.30303,7.8828,-3.5479,2.1976,,,164,Minke,1,7.06,0.95082,606.82,0.004628,1.4861E+07
0.37037,6.6446,-14.544,2.1334,,,164,Minke,1,7.06,0.91947,1109.9,0.0092513,1.4427E+07
0.45455,6.9565,2.5981,2.5934,,,164,Minke,1,7.06,0.917,2068.4,0.0095982,1.7538E+07
0.4,3.48,-20.665,2.4571,,,164,Minke,1,7.06,0.92985,1390.4,0.007586,1.6616E+07
0.41667,5.9801,-3.3509,2.6743,,,164,Minke,1,7.06,0.93978,1508,0.0063813,1.8085E+07
0.21739,9.2647,-23.559,2.1579,,,164,Minke,1,7.06,0.95512,338.29,0.0027249,1.4593E+07
0.27778,3.8604,-17.015,1.7731,,,164,Minke,1,7.06,0.93737,455.05,0.0066066,1.1991E+07
0.22222,8.3533,44.561,2.3392,,,164,Minke,1,7.06,0.95578,391.31,0.0024744,1.5819E+07
0.43478,6.9725,7.424,2.3041,,,164,Minke,1,7.06,0.90389,1811.9,0.01199,1.5581E+07
0.33333,4.7611,-27.546,1.9643,,,164,Minke,1,7.06,0.92221,815.35,0.0087066,1.3284E+07
0.43478,5.3603,-13.286,1.8497,,,164,Minke,1,7.06,0.86832,1619.6,0.020712,1.2509E+07
0.47619,6.1651,14.543,2.4794,,,164,Minke,1,7.06,0.90118,2369.5,0.012583,1.6767E+07
0.47619,5.1857,14.78,2.6849,,,164,Minke,1,7.06,0.91452,2389.3,0.0099916,1.8157E+07
0.35714,4.2906,-30.475,1.9624,,,164,Minke,1,7.06,0.91157,995.02,0.010657,1.327E+07
0.41667,7.1879,-23.448,2.0952,,,164,Minke,1,7.06,0.89561,1567.8,0.013797,1.4169E+07
0.37037,5.7511,-19.339,1.8662,,,164,Minke,1,7.06,0.89567,1103.9,0.013748,1.262E+07
0.5,7.0872,-0.0040136,2.2421,,,164,Minke,1,7.06,0.8777,2539.2,0.018235,1.5162E+07
0.41667,8.2641,10.562,2.2188,,,164,Minke,1,7.06,0.90634,1576.6,0.011683,1.5004E+07
0.43478,2.6343,-3.1322,2.7259,,,164,Minke,1,7.06,0.93478,1748.6,0.0069874,1.8434E+07
0.58824,5.8816,14.318,2.5761,,,164,Minke,1,7.06,0.87448,4063.5,0.019239,1.7421E+07
0.5,6.6481,4.1963,2.3982,,,164,Minke,1,7.06,0.88957,2625.5,0.015407,1.6218E+07
0.37037,6.2546,16.236,2.3582,,,164,Minke,1,7.06,0.93732,1075.2,0.006636,1.5947E+07
0.3125,5.5246,18.354,2.4007,,,164,Minke,1,7.06,0.95172,716.57,0.004192,1.6234E+07
0.55556,4.7703,6.9845,2.6076,,,164,Minke,1,7.06,0.88415,3597.5,0.016422,1.7634E+07
0.55556,1.9209,8.8263,2.7395,,,164,Minke,1,7.06,0.89273,3677.8,0.014479,1.8526E+07
0.5,5.2442,1.9796,2.6724,,,164,Minke,1,7.06,0.90643,2736.9,0.011607,1.8072E+07
0.45455,5.3364,7.7402,2.5309,,,164,Minke,1,7.06,0.91423,2045.9,0.010214,1.7115E+07
0.55556,4.3009,-8.5634,3.0562,,,164,Minke,1,7.06,0.9116,3750.9,0.010635,2.0668E+07
0.45455,6.143,1.5401,2.2238,,,164,Minke,1,7.06,0.8925,1994.7,0.014682,1.5038E+07
0.5,6.5017,2.6717,2.3668,,,164,Minke,1,7.06,0.88679,2616.6,0.015974,1.6005E+07
0.52632,6.7453,8.642,2.5678,,,164,Minke,1,7.06,0.89242,3086.1,0.014753,1.7365E+07
0.66667,6.2814,12.492,2.7458,,,164,Minke,1,7.06,0.86451,5670.4,0.022171,1.8568E+07
0.27778,6.6336,1.0794,2.1851,,,164,Minke,1,7.06,0.95207,518.92,0.0040257,1.4777E+07
0.45455,6.5761,17.199,2.5285,,,164,Minke,1,7.06,0.91421,2043.5,0.010231,1.7099E+07
0.3125,3.5647,-4.7936,2.0034,,,164,Minke,1,7.06,0.93976,635.22,0.0063946,1.3548E+07
0.76923,3.9937,6.1066,2.6356,,,164,Minke,1,7.06,0.83236,7569.4,0.033466,1.7823E+07
0.66667,3.6332,9.14,2.6539,,,164,Minke,1,7.06,0.85802,5553.3,0.024048,1.7947E+07
0.66667,2.9071,1.1026,2.6567,,,164,Minke,1,7.06,0.85806,5560.6,0.024004,1.7965E+07
0.22222,7.8739,-1.1686,2.2131,,,164,Minke,1,7.06,0.95515,362.95,0.0027102,1.4966E+07
0.58824,3.0055,1.2491,2.4768,,,164,Minke,1,7.06,0.86791,3959.5,0.021092,1.6749E+07
0.4,2.6357,4.5838,2.4745,,,164,Minke,1,7.06,0.93232,1370.6,0.0073217,1.6734E+07
0.4,5.6693,3.0211,2.4098,,,164,Minke,1,7.06,0.92725,1387.6,0.0080261,1.6296E+07
0.4,3.7967,-14.652,2.1997,,,164,Minke,1,7.06,0.91159,1399.4,0.010641,1.4876E+07
0.47619,5.1661,1.8328,2.5375,,,164,Minke,1,7.06,0.90635,2355.4,0.011669,1.7159E+07
0.4,3.1811,-14.255,2.0143,,,164,Minke,1,7.06,0.89566,1389.6,0.013761,1.3622E+07
0.28571,6.2207,-5.5272,1.9483,,,164,Minke,1,7.06,0.94981,470.39,0.005148,1.3175E+07
0.35714,6.3585,10.88,2.2518,,,164,Minke,1,7.06,0.93489,976.05,0.0069188,1.5228E+07
0.52632,5.608,17.266,2.5151,,,164,Minke,1,7.06,0.88709,3088,0.01571,1.7008E+07
0.18182,21.353,-19.403,2.341,,,164,Minke,1,7.06,0.95779,283.54,0.0017889,1.5831E+07
0.37037,3.1931,1.414,2.1755,,,164,Minke,1,7.06,0.92214,1113.9,0.0087563,1.4712E+07
0.20408,3.3708,8.4943,2.1287,,,164,Minke,1,7.06,0.95568,299.34,0.0025116,1.4395E+07
0.625,8.378,14.611,2.2687,,,164,Minke,1,7.06,0.84329,4244.6,0.029421,1.5342E+07
0.3125,4.5539,5.8662,2.1965,,,164,Minke,1,7.06,0.95032,639.56,0.0048845,1.4854E+07
0.20408,3.0644,23.896,2.3846,,,164,Minke,1,7.06,0.95687,349.95,0.0020888,1.6126E+07
0.55556,9.9896,9.5655,2.4358,,,164,Minke,1,7.06,0.87452,3428.2,0.019199,1.6472E+07
0.4,4.0556,-23.363,2.1337,,,164,Minke,1,7.06,0.90638,1397.9,0.011647,1.4429E+07
0.52632,5.8799,-14.257,2.5065,,,164,Minke,1,7.06,0.88699,3074.9,0.015805,1.695E+07
0.41667,3.8546,-7.327,1.6238,,,164,Minke,1,7.06,0.85453,1334.2,0.025222,1.0981E+07
0.4,4.6692,-1.4177,2.0508,,,164,Minke,1,7.06,0.89852,1401.2,0.01315,1.3868E+07
0.55556,5.2081,0.59864,2.4921,,,164,Minke,1,7.06,0.87772,3484.7,0.018224,1.6853E+07
0.41667,5.4054,-24.366,2.1537,,,164,Minke,1,7.06,0.901,1573.1,0.012746,1.4564E+07
0.41667,4.2041,-12.595,2.2655,,,164,Minke,1,7.06,0.909,1588.7,0.011058,1.5321E+07
0.41667,4.9607,-3.0261,2.7534,,,164,Minke,1,7.06,0.94482,1484.1,0.0057547,1.862E+07
0.37037,3.3501,-1.6409,2.2809,,,164,Minke,1,7.06,0.93223,1082,0.0073795,1.5425E+07
0.5,3.7172,-0.7255,2.4691,,,164,Minke,1,7.06,0.89277,2685.9,0.014442,1.6697E+07
0.625,4.0421,4.5028,2.7032,,,164,Minke,1,7.06,0.87151,4855,0.019894,1.828E+07
0.47619,3.1099,-8.013,2.2165,,,164,Minke,1,7.06,0.88387,2242,0.016666,1.4989E+07
0.4,11.33,23.446,2.5506,,,164,Minke,1,7.06,0.93735,1356.9,0.006619,1.7248E+07
0.45455,5.2783,12.095,2.5664,,,164,Minke,1,7.06,0.91677,2041.7,0.0097759,1.7355E+07
0.43478,2.9097,-6.2745,2.6474,,,164,Minke,1,7.06,0.92968,1766,0.0077039,1.7903E+07
0.30303,3.5172,-6.0999,1.9876,,,164,Minke,1,7.06,0.94238,580.72,0.0059855,1.3441E+07
0.52632,4.2011,2.4349,2.2421,,,164,Minke,1,7.06,0.86838,2877.6,0.020664,1.5162E+07
0.4,3.7779,11.51,2.3352,,,164,Minke,1,7.06,0.92201,1392.6,0.0088508,1.5792E+07
0.29412,5.5265,-15.974,2.0847,,,164,Minke,1,7.06,0.95045,538.9,0.0048144,1.4098E+07
0.43478,7.0325,3.1799,2.524,,,164,Minke,1,7.06,0.91964,1813,0.0091259,1.7069E+07
0.5,6.8351,14.511,2.5879,,,164,Minke,1,7.06,0.90103,2722.9,0.012716,1.75E+07
0.21277,6.1527,-11.934,1.8169,,,164,Minke,1,7.06,0.95323,259.55,0.0035025,1.2287E+07
0.43478,7.4316,5.2958,2.3298,,,164,Minke,1,7.06,0.90649,1805.4,0.011555,1.5755E+07
0.30303,7.7888,-2.3544,2.2599,,,164,Minke,1,7.06,0.95126,628.93,0.0044106,1.5282E+07
0.41667,9.2778,-5.5156,2.5112,,,164,Minke,1,7.06,0.92726,1569.2,0.0080204,1.6982E+07
0.29412,6.2839,-20.36,1.9839,,,164,Minke,1,7.06,0.94963,506.12,0.0052465,1.3416E+07
0.55556,4.9052,-5.0168,2.5154,,,164,Minke,1,7.06,0.87805,3525.3,0.017928,1.701E+07
0.47619,4.674,-20.669,2.1166,,,164,Minke,1,7.06,0.87503,2195.9,0.018743,1.4314E+07
0.52632,6.5893,-21.498,2.349,,,164,Minke,1,7.06,0.87754,2944.4,0.018386,1.5885E+07
0.58824,8.4506,-14.055,2.5902,,,164,Minke,1,7.06,0.87468,4091.2,0.019055,1.7516E+07
0.58824,4.7352,7.865,2.5316,,,164,Minke,1,7.06,0.87131,4022.8,0.020068,1.712E+07
0.34483,3.2665,-10.718,2.196,,,164,Minke,1,7.06,0.93733,867.96,0.0066336,1.4851E+07
0.47619,4.4341,3.1792,2.4298,,,164,Minke,1,7.06,0.8984,2350.2,0.01326,1.6431E+07
0.32258,3.4483,-16.251,1.9048,,,164,Minke,1,7.06,0.92459,725.61,0.0084973,1.2881E+07
0.4,7.5217,-0.49291,2.3478,,,164,Minke,1,7.06,0.92212,1401.9,0.0087676,1.5877E+07
0.4,7.5296,8.7085,2.411,,,164,Minke,1,7.06,0.92726,1388.5,0.0080186,1.6305E+07
0.35714,9.6426,7.8254,2.3079,,,164,Minke,1,7.06,0.93991,957.74,0.0063062,1.5607E+07
0.2,3.8006,-1.7777,2.5076,,,164,Minke,1,7.06,0.95754,363.51,0.0018659,1.6958E+07
0.47619,5.5056,-2.492,2.7406,,,164,Minke,1,7.06,0.91945,2356.3,0.0092656,1.8533E+07
0.20833,4.4154,-10.005,2.0265,,,164,Minke,1,7.06,0.95488,289.72,0.0028177,1.3704E+07
0.27778,7.1892,-21.526,2.2056,,,164,Minke,1,7.06,0.9522,525.25,0.0039621,1.4915E+07
0.26316,7.3888,-15.526,2.0991,,,164,Minke,1,7.06,0.95227,449.24,0.0039315,1.4195E+07
0.35714,2.8507,3.375,2.6662,,,165,Minke,1,8.62,0.93286,2255.5,0.007889,2.2014E+07
0.4,2.202,5.3083,2.7635,,,165,Minke,1,8.62,0.92029,3193.5,0.010031,2.2817E+07
0.23256,86.103,-38.544,4.9406,,,165,Minke,1,8.62,0.96116,2197.1,0.0012077,4.0793E+07
0.43478,100.78,-42.496,3.0743,,,165,Minke,1,8.62,0.92296,4139.4,0.0094444,2.5383E+07
0.27778,98.145,-35.019,2.2685,,,165,Minke,1,8.62,0.94987,997.48,0.005664,1.8731E+07
0.55556,68.3,-17.668,3.1181,,,165,Minke,1,8.62,0.88632,8114.9,0.017745,2.5745E+07
0.4,74.137,-28.772,2.744,,,165,Minke,1,8.62,0.91796,3227.2,0.010355,2.2656E+07
0.625,74.032,-11.505,3.134,,,165,Minke,1,8.62,0.86857,10768,0.023188,2.5877E+07
0.47619,73.657,-8.7477,3.3149,,,165,Minke,1,8.62,0.92043,5440.2,0.0099005,2.737E+07
0.38462,76.139,-18.625,3.9635,,,165,Minke,1,8.62,0.95519,3499.6,0.003726,3.2726E+07
0.45455,63.878,-33.781,3.0554,,,165,Minke,1,8.62,0.91525,4705.2,0.010935,2.5227E+07
0.66667,68.149,-31.627,3.5587,,,165,Minke,1,8.62,0.88026,13497,0.019852,2.9383E+07
0.66667,70.738,-33.765,2.6578,,,165,Minke,1,8.62,0.83342,10820,0.038204,2.1945E+07
0.58824,67.641,-29.111,2.7759,,,165,Minke,1,8.62,0.8615,8500.3,0.026343,2.292E+07
0.625,66.383,-34.988,3.8065,,,165,Minke,1,8.62,0.89968,11976,0.014394,3.143E+07
0.38462,60.049,-25.682,2.7155,,,165,Minke,1,8.62,0.92293,2860.1,0.0094688,2.2421E+07
0.66667,67.258,-31.84,3.7651,,,165,Minke,1,8.62,0.88883,13956,0.017334,3.1087E+07
0.16667,55.947,-55.926,3.4224,,,165,Minke,1,8.62,0.96096,767.71,0.0012696,2.8258E+07
0.47619,72.489,-12.067,2.5654,,,165,Minke,1,8.62,0.88055,4976,0.019537,2.1182E+07
0.47619,75.103,-11.883,2.8786,,,165,Minke,1,8.62,0.8973,5322.3,0.014791,2.3768E+07
0.45455,87.283,19.431,2.8884,,,165,Minke,1,8.62,0.90512,4710.1,0.012958,2.3848E+07
0.58824,87.198,6.4493,3.5344,,,165,Minke,1,8.62,0.89715,9955.9,0.014948,2.9182E+07
0.71429,87.618,3.1782,3.7034,,,165,Minke,1,8.62,0.87453,16386,0.021387,3.0578E+07
0.43478,78.872,-12.545,2.3445,,,165,Minke,1,8.62,0.88058,3792,0.019506,1.9358E+07
0.52632,79.821,13.404,3.9547,,,165,Minke,1,8.62,0.93527,7111.3,0.0076219,3.2653E+07
0.55556,68.11,-14.636,3.0599,,,165,Minke,1,8.62,0.88349,8024.8,0.018569,2.5264E+07
0.4,81.531,-44.002,4.646,,,165,Minke,1,8.62,0.9565,4635.8,0.0030643,3.8361E+07
0.58824,88.62,-32.069,2.9,,,165,Minke,1,8.62,0.86793,8786.9,0.023884,2.3944E+07
0.52632,100.06,-8.35,4.8907,,,165,Minke,1,8.62,0.95393,7807.7,0.0044246,4.0381E+07
0.5,83.808,-21.408,2.711,,,165,Minke,1,8.62,0.88076,5807,0.019321,2.2384E+07
0.625,97.237,-25.317,2.9813,,,165,Minke,1,8.62,0.86193,10335,0.025855,2.4616E+07
0.76923,86.8,-18.709,3.5238,,,165,Minke,1,8.62,0.85537,18696,0.028325,2.9095E+07
